site,block,id.plot,species,seedlings_survival,transmitted_light,ground_vegetation_treatment,dds,year
Mo,1,Mo1V,Pinus.uncinata,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Abies.alba,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Fagus.sylvatica,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Pinus.uncinata,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Quercus.petraea,1,6.88,V,1376.333424,2010
Mo,1,Mo1V,Abies.alba,1,6.88,V,1376.333424,2010
Mo,1,Mo1V,Pinus.uncinata,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Pinus.uncinata,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Pinus.uncinata,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Quercus.petraea,1,6.88,V,1376.333424,2010
Mo,1,Mo1V,Pinus.uncinata,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Pinus.uncinata,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Quercus.petraea,1,6.88,V,1376.333424,2010
Mo,1,Mo1V,Pinus.uncinata,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Quercus.petraea,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Pinus.uncinata,0,6.88,V,1376.333424,2010
Mo,1,Mo1V,Quercus.petraea,1,6.88,V,1376.333424,2010
Mo,1,Mo1V,Abies.alba,0,6.88,V,1376.333424,2010
Mo,2,Mo2NV,Pinus.uncinata,0,11.19,NV,1376.333424,2010
Mo,2,Mo2NV,Quercus.petraea,1,11.19,NV,1376.333424,2010
Mo,2,Mo2NV,Pinus.uncinata,0,11.19,NV,1376.333424,2010
Mo,2,Mo2NV,Pinus.uncinata,0,11.19,NV,1376.333424,2010
Mo,2,Mo2NV,Quercus.petraea,1,11.19,NV,1376.333424,2010
Mo,2,Mo2NV,Fagus.sylvatica,1,11.19,NV,1376.333424,2010
Mo,2,Mo2NV,Quercus.petraea,1,11.19,NV,1376.333424,2010
Mo,2,Mo2V,Quercus.petraea,1,13.6375,V,1376.333424,2010
Mo,2,Mo2V,Quercus.petraea,1,13.6375,V,1376.333424,2010
Mo,2,Mo2V,Quercus.petraea,0,13.6375,V,1376.333424,2010
Mo,3,Mo3NV,Quercus.petraea,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Pinus.uncinata,0,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Abies.alba,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Quercus.petraea,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Pinus.uncinata,0,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Abies.alba,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Pinus.uncinata,0,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Quercus.petraea,0,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Fagus.sylvatica,0,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Larix.decidua,0,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Pinus.uncinata,0,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Quercus.petraea,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Quercus.petraea,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Quercus.petraea,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Abies.alba,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Quercus.petraea,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Abies.alba,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Quercus.petraea,1,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Fagus.sylvatica,0,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Pinus.uncinata,0,9.0375,NV,1376.333424,2010
Mo,3,Mo3NV,Pinus.uncinata,0,9.0375,NV,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,1,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Fagus.sylvatica,0,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,1,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Pinus.uncinata,0,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Fagus.sylvatica,0,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,1,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Pinus.uncinata,0,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,0,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,1,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,1,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,1,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,1,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,1,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,1,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Quercus.petraea,1,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Fagus.sylvatica,0,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Pinus.uncinata,0,7.9725,V,1376.333424,2010
Mo,3,Mo3V,Abies.alba,1,7.9725,V,1376.333424,2010
Mo,4,Mo4NV,Quercus.petraea,1,19.1625,NV,1376.333424,2010
Mo,4,Mo4NV,Larix.decidua,0,19.1625,NV,1376.333424,2010
Mo,4,Mo4NV,Quercus.petraea,1,19.1625,NV,1376.333424,2010
Mo,4,Mo4NV,Larix.decidua,0,19.1625,NV,1376.333424,2010
Mo,4,Mo4NV,Quercus.petraea,1,19.1625,NV,1376.333424,2010
Mo,4,Mo4NV,Quercus.petraea,1,19.1625,NV,1376.333424,2010
Mo,4,Mo4NV,Quercus.petraea,1,19.1625,NV,1376.333424,2010
Mo,4,Mo4NV,Pinus.uncinata,0,19.1625,NV,1376.333424,2010
Mo,4,Mo4V,Abies.alba,0,11.4,V,1376.333424,2010
Mo,4,Mo4V,Quercus.petraea,1,11.4,V,1376.333424,2010
Mo,4,Mo4V,Larix.decidua,0,11.4,V,1376.333424,2010
Mo,4,Mo4V,Abies.alba,0,11.4,V,1376.333424,2010
Mo,4,Mo4V,Abies.alba,0,11.4,V,1376.333424,2010
Mo,4,Mo4V,Abies.alba,1,11.4,V,1376.333424,2010
Mo,4,Mo4V,Abies.alba,1,11.4,V,1376.333424,2010
Mo,4,Mo4V,Pinus.uncinata,0,11.4,V,1376.333424,2010
Mo,4,Mo4V,Abies.alba,1,11.4,V,1376.333424,2010
Mo,4,Mo4V,Abies.alba,1,11.4,V,1376.333424,2010
Pr,1,Pr1NV,Abies.alba,0,25.6075,NV,1061.336667,2010
Pr,1,Pr1NV,Abies.alba,0,25.6075,NV,1061.336667,2010
Pr,1,Pr1NV,Abies.alba,0,25.6075,NV,1061.336667,2010
Pr,1,Pr1NV,Abies.alba,0,25.6075,NV,1061.336667,2010
Pr,1,Pr1NV,Quercus.petraea,1,25.6075,NV,1061.336667,2010
Pr,2,Pr2V,Quercus.petraea,1,29.1,V,1061.336667,2010
Pr,3,Pr3NV,Quercus.petraea,1,12.52,NV,1061.336667,2010
Pr,3,Pr3NV,Larix.decidua,1,12.52,NV,1061.336667,2010
Pr,3,Pr3NV,Abies.alba,0,12.52,NV,1061.336667,2010
Pr,3,Pr3NV,Quercus.petraea,1,12.52,NV,1061.336667,2010
Pr,3,Pr3V,Quercus.petraea,1,20.3425,V,1061.336667,2010
Pr,3,Pr3V,Quercus.petraea,1,20.3425,V,1061.336667,2010
Pr,3,Pr3V,Quercus.petraea,1,20.3425,V,1061.336667,2010
Pr,3,Pr3V,Quercus.petraea,1,20.3425,V,1061.336667,2010
Pr,3,Pr3V,Quercus.petraea,1,20.3425,V,1061.336667,2010
Pr,3,Pr3V,Quercus.petraea,1,20.3425,V,1061.336667,2010
Pr,3,Pr3V,Quercus.petraea,1,20.3425,V,1061.336667,2010
Pr,4,Pr4NV,Pinus.uncinata,0,19.9025,NV,1061.336667,2010
Pr,5,Pr5NV,Abies.alba,0,12.6575,NV,1061.336667,2010
Pr,5,Pr5NV,Abies.alba,0,12.6575,NV,1061.336667,2010
Pr,5,Pr5NV,Abies.alba,1,12.6575,NV,1061.336667,2010
Pr,5,Pr5V,Abies.alba,1,13.2025,V,1061.336667,2010
Pr,5,Pr5V,Abies.alba,1,13.2025,V,1061.336667,2010
Pr,5,Pr5V,Quercus.petraea,1,13.2025,V,1061.336667,2010
Pr,6,Pr6V,Quercus.petraea,0,9.06,V,1061.336667,2010
Pr,6,Pr6V,Abies.alba,0,9.06,V,1061.336667,2010
Pr,6,Pr6V,Abies.alba,0,9.06,V,1061.336667,2010
Pr,6,Pr6V,Quercus.petraea,1,9.06,V,1061.336667,2010
Pr,6,Pr6V,Abies.alba,0,9.06,V,1061.336667,2010
Pr,6,Pr6V,Abies.alba,0,9.06,V,1061.336667,2010
BB,1,BB1NV,Quercus.petraea,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Abies.alba,0,14.66,NV,704.9116746,2010
BB,1,BB1NV,Abies.alba,0,14.66,NV,704.9116746,2010
BB,1,BB1NV,Abies.alba,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,0,14.66,NV,704.9116746,2010
BB,1,BB1NV,Quercus.petraea,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Quercus.petraea,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,0,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Quercus.petraea,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Quercus.petraea,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,0,14.66,NV,704.9116746,2010
BB,1,BB1NV,Abies.alba,0,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,1,14.66,NV,704.9116746,2010
BB,1,BB1NV,Pinus.uncinata,0,14.66,NV,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Larix.decidua,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Larix.decidua,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Larix.decidua,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Larix.decidua,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Larix.decidua,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Quercus.petraea,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Larix.decidua,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Quercus.petraea,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Quercus.petraea,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Quercus.petraea,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,0,13.0275,V,704.9116746,2010
BB,1,BB1V,Pinus.uncinata,1,13.0275,V,704.9116746,2010
BB,1,BB1V,Abies.alba,0,13.0275,V,704.9116746,2010
BB,2,BB2NV,Pinus.uncinata,0,54.595,NV,704.9116746,2010
BB,2,BB2NV,Quercus.petraea,1,54.595,NV,704.9116746,2010
BB,2,BB2NV,Larix.decidua,0,54.595,NV,704.9116746,2010
BB,2,BB2NV,Pinus.uncinata,0,54.595,NV,704.9116746,2010
BB,2,BB2NV,Pinus.uncinata,0,54.595,NV,704.9116746,2010
BB,2,BB2NV,Pinus.uncinata,0,54.595,NV,704.9116746,2010
BB,2,BB2V,Larix.decidua,0,47.035,V,704.9116746,2010
BB,2,BB2V,Pinus.uncinata,0,47.035,V,704.9116746,2010
BB,2,BB2V,Larix.decidua,0,47.035,V,704.9116746,2010
BB,2,BB2V,Abies.alba,1,47.035,V,704.9116746,2010
BB,2,BB2V,Larix.decidua,0,47.035,V,704.9116746,2010
BB,2,BB2V,Pinus.uncinata,0,47.035,V,704.9116746,2010
BB,2,BB2V,Larix.decidua,0,47.035,V,704.9116746,2010
BB,2,BB2V,Pinus.uncinata,0,47.035,V,704.9116746,2010
BB,2,BB2V,Larix.decidua,0,47.035,V,704.9116746,2010
BB,2,BB2V,Pinus.uncinata,0,47.035,V,704.9116746,2010
BB,2,BB2V,Larix.decidua,0,47.035,V,704.9116746,2010
BB,2,BB2V,Pinus.uncinata,0,47.035,V,704.9116746,2010
BB,2,BB2V,Quercus.petraea,1,47.035,V,704.9116746,2010
BB,2,BB2V,Abies.alba,1,47.035,V,704.9116746,2010
BB,2,BB2V,Pinus.uncinata,1,47.035,V,704.9116746,2010
BB,2,BB2V,Quercus.petraea,1,47.035,V,704.9116746,2010
BB,2,BB2V,Quercus.petraea,1,47.035,V,704.9116746,2010
BB,2,BB2V,Abies.alba,1,47.035,V,704.9116746,2010
BB,2,BB2V,Quercus.petraea,1,47.035,V,704.9116746,2010
BB,3,BB3NV,Larix.decidua,0,18.19,NV,704.9116746,2010
BB,3,BB3NV,Quercus.petraea,1,18.19,NV,704.9116746,2010
BB,3,BB3NV,Larix.decidua,1,18.19,NV,704.9116746,2010
BB,3,BB3NV,Quercus.petraea,1,18.19,NV,704.9116746,2010
BB,3,BB3NV,Abies.alba,1,18.19,NV,704.9116746,2010
BB,3,BB3NV,Pinus.uncinata,1,18.19,NV,704.9116746,2010
BB,3,BB3V,Abies.alba,1,24.2675,V,704.9116746,2010
BB,3,BB3V,Abies.alba,1,24.2675,V,704.9116746,2010
BB,3,BB3V,Quercus.petraea,0,24.2675,V,704.9116746,2010
BB,3,BB3V,Fagus.sylvatica,1,24.2675,V,704.9116746,2010
BB,4,BB4NV,Pinus.uncinata,0,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Abies.alba,1,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Pinus.uncinata,1,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Pinus.uncinata,1,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Larix.decidua,1,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Pinus.uncinata,1,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Pinus.uncinata,1,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Pinus.uncinata,1,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Pinus.uncinata,1,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Pinus.uncinata,0,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Pinus.uncinata,1,14.6125,NV,704.9116746,2010
BB,4,BB4NV,Pinus.uncinata,1,14.6125,NV,704.9116746,2010
BB,4,BB4V,Pinus.uncinata,1,16.3275,V,704.9116746,2010
BB,4,BB4V,Pinus.uncinata,0,16.3275,V,704.9116746,2010
BB,4,BB4V,Quercus.petraea,1,16.3275,V,704.9116746,2010
BB,4,BB4V,Abies.alba,1,16.3275,V,704.9116746,2010
BB,4,BB4V,Abies.alba,1,16.3275,V,704.9116746,2010
BB,4,BB4V,Pinus.uncinata,1,16.3275,V,704.9116746,2010
BB,5,BB5NV,Abies.alba,1,15.5325,NV,704.9116746,2010
BB,5,BB5NV,Pinus.uncinata,0,15.5325,NV,704.9116746,2010
BB,5,BB5NV,Larix.decidua,0,15.5325,NV,704.9116746,2010
BB,5,BB5NV,Pinus.uncinata,0,15.5325,NV,704.9116746,2010
BB,5,BB5NV,Pinus.uncinata,0,15.5325,NV,704.9116746,2010
BB,5,BB5NV,Pinus.uncinata,0,15.5325,NV,704.9116746,2010
BB,5,BB5NV,Pinus.uncinata,0,15.5325,NV,704.9116746,2010
BB,5,BB5NV,Abies.alba,1,15.5325,NV,704.9116746,2010
BB,5,BB5NV,Quercus.petraea,1,15.5325,NV,704.9116746,2010
BB,5,BB5NV,Pinus.uncinata,1,15.5325,NV,704.9116746,2010
BB,5,BB5V,Abies.alba,1,15.175,V,704.9116746,2010
BB,5,BB5V,Larix.decidua,0,15.175,V,704.9116746,2010
BB,5,BB5V,Pinus.uncinata,1,15.175,V,704.9116746,2010
BB,5,BB5V,Pinus.uncinata,1,15.175,V,704.9116746,2010
BB,5,BB5V,Pinus.uncinata,0,15.175,V,704.9116746,2010
BB,5,BB5V,Pinus.uncinata,1,15.175,V,704.9116746,2010
BB,5,BB5V,Pinus.uncinata,1,15.175,V,704.9116746,2010
BB,5,BB5V,Larix.decidua,0,15.175,V,704.9116746,2010
BB,5,BB5V,Larix.decidua,0,15.175,V,704.9116746,2010
BB,5,BB5V,Abies.alba,0,15.175,V,704.9116746,2010
BB,5,BB5V,Quercus.petraea,1,15.175,V,704.9116746,2010
BB,5,BB5V,Pinus.uncinata,1,15.175,V,704.9116746,2010
BB,5,BB5V,Pinus.uncinata,1,15.175,V,704.9116746,2010
BB,5,BB5V,Abies.alba,1,15.175,V,704.9116746,2010
BB,5,BB5V,Quercus.petraea,1,15.175,V,704.9116746,2010
BB,5,BB5V,Abies.alba,1,15.175,V,704.9116746,2010
BB,5,BB5V,Pinus.uncinata,0,15.175,V,704.9116746,2010
BB,5,BB5V,Abies.alba,0,15.175,V,704.9116746,2010
BB,5,BB5V,Pinus.uncinata,0,15.175,V,704.9116746,2010
BB,5,BB5V,Pinus.uncinata,1,15.175,V,704.9116746,2010
BB,6,BB6NV,Pinus.uncinata,0,64.745,NV,704.9116746,2010
BB,6,BB6NV,Larix.decidua,0,64.745,NV,704.9116746,2010
BB,6,BB6NV,Pinus.uncinata,0,64.745,NV,704.9116746,2010
BB,6,BB6NV,Larix.decidua,1,64.745,NV,704.9116746,2010
BB,6,BB6NV,Larix.decidua,0,64.745,NV,704.9116746,2010
BB,6,BB6NV,Pinus.uncinata,1,64.745,NV,704.9116746,2010
BB,6,BB6NV,Abies.alba,0,64.745,NV,704.9116746,2010
BB,6,BB6NV,Pinus.uncinata,0,64.745,NV,704.9116746,2010
BB,6,BB6NV,Abies.alba,1,64.745,NV,704.9116746,2010
BB,6,BB6NV,Pinus.uncinata,1,64.745,NV,704.9116746,2010
BB,6,BB6V,Pinus.uncinata,0,63.24,V,704.9116746,2010
BB,6,BB6V,Larix.decidua,0,63.24,V,704.9116746,2010
BB,6,BB6V,Pinus.uncinata,0,63.24,V,704.9116746,2010
BB,6,BB6V,Pinus.uncinata,0,63.24,V,704.9116746,2010
BB,6,BB6V,Pinus.uncinata,0,63.24,V,704.9116746,2010
BB,6,BB6V,Pinus.uncinata,0,63.24,V,704.9116746,2010
BB,6,BB6V,Pinus.uncinata,0,63.24,V,704.9116746,2010
BB,6,BB6V,Quercus.petraea,1,63.24,V,704.9116746,2010
LA,1,LA1NV,Larix.decidua,0,97.2925,NV,656.7811746,2010
LA,1,LA1NV,Pinus.uncinata,1,97.2925,NV,656.7811746,2010
LA,1,LA1NV,Larix.decidua,0,97.2925,NV,656.7811746,2010
LA,1,LA1NV,Pinus.uncinata,1,97.2925,NV,656.7811746,2010
LA,1,LA1NV,Pinus.uncinata,1,97.2925,NV,656.7811746,2010
LA,1,LA1NV,Pinus.uncinata,0,97.2925,NV,656.7811746,2010
LA,1,LA1NV,Abies.alba,0,97.2925,NV,656.7811746,2010
LA,1,LA1NV,Quercus.petraea,1,97.2925,NV,656.7811746,2010
LA,1,LA1NV,Abies.alba,0,97.2925,NV,656.7811746,2010
LA,1,LA1NV,Abies.alba,0,97.2925,NV,656.7811746,2010
LA,1,LA1V,Larix.decidua,0,97.3675,V,656.7811746,2010
LA,1,LA1V,Quercus.petraea,1,97.3675,V,656.7811746,2010
LA,1,LA1V,Larix.decidua,0,97.3675,V,656.7811746,2010
LA,1,LA1V,Quercus.petraea,1,97.3675,V,656.7811746,2010
LA,1,LA1V,Pinus.uncinata,0,97.3675,V,656.7811746,2010
LA,2,LA2NV,Abies.alba,1,11.255,NV,656.7811746,2010
LA,2,LA2NV,Pinus.uncinata,0,11.255,NV,656.7811746,2010
LA,2,LA2NV,Abies.alba,0,11.255,NV,656.7811746,2010
LA,2,LA2NV,Larix.decidua,0,11.255,NV,656.7811746,2010
LA,2,LA2NV,Quercus.petraea,1,11.255,NV,656.7811746,2010
LA,2,LA2NV,Abies.alba,0,11.255,NV,656.7811746,2010
LA,2,LA2NV,Quercus.petraea,1,11.255,NV,656.7811746,2010
LA,2,LA2NV,Larix.decidua,0,11.255,NV,656.7811746,2010
LA,2,LA2NV,Abies.alba,1,11.255,NV,656.7811746,2010
LA,2,LA2NV,Quercus.petraea,1,11.255,NV,656.7811746,2010
LA,2,LA2NV,Pinus.uncinata,0,11.255,NV,656.7811746,2010
LA,2,LA2NV,Pinus.uncinata,0,11.255,NV,656.7811746,2010
LA,2,LA2NV,Quercus.petraea,1,11.255,NV,656.7811746,2010
LA,2,LA2NV,Pinus.uncinata,1,11.255,NV,656.7811746,2010
LA,2,LA2NV,Quercus.petraea,0,11.255,NV,656.7811746,2010
LA,2,LA2NV,Pinus.uncinata,1,11.255,NV,656.7811746,2010
LA,2,LA2NV,Pinus.uncinata,0,11.255,NV,656.7811746,2010
LA,2,LA2NV,Pinus.uncinata,0,11.255,NV,656.7811746,2010
LA,2,LA2NV,Pinus.uncinata,0,11.255,NV,656.7811746,2010
LA,2,LA2V,Quercus.petraea,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Larix.decidua,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Larix.decidua,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Abies.alba,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Larix.decidua,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Abies.alba,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Larix.decidua,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Larix.decidua,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Larix.decidua,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Larix.decidua,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Abies.alba,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Quercus.petraea,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Quercus.petraea,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Abies.alba,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Abies.alba,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Quercus.petraea,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,0,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,1,11.6925,V,656.7811746,2010
LA,2,LA2V,Pinus.uncinata,1,11.6925,V,656.7811746,2010
LA,3,LA3NV,Quercus.petraea,1,96.5875,NV,656.7811746,2010
LA,3,LA3NV,Larix.decidua,0,96.5875,NV,656.7811746,2010
LA,3,LA3NV,Quercus.petraea,1,96.5875,NV,656.7811746,2010
LA,3,LA3NV,Larix.decidua,0,96.5875,NV,656.7811746,2010
LA,3,LA3NV,Quercus.petraea,1,96.5875,NV,656.7811746,2010
LA,3,LA3NV,Larix.decidua,0,96.5875,NV,656.7811746,2010
LA,3,LA3NV,Larix.decidua,1,96.5875,NV,656.7811746,2010
LA,3,LA3NV,Quercus.petraea,1,96.5875,NV,656.7811746,2010
LA,3,LA3V,Quercus.petraea,1,96.445,V,656.7811746,2010
LA,3,LA3V,Larix.decidua,1,96.445,V,656.7811746,2010
LA,3,LA3V,Quercus.petraea,1,96.445,V,656.7811746,2010
LA,3,LA3V,Quercus.petraea,1,96.445,V,656.7811746,2010
LA,3,LA3V,Pinus.uncinata,1,96.445,V,656.7811746,2010
LA,3,LA3V,Quercus.petraea,1,96.445,V,656.7811746,2010
LA,3,LA3V,Larix.decidua,1,96.445,V,656.7811746,2010
LA,3,LA3V,Quercus.petraea,1,96.445,V,656.7811746,2010
LA,3,LA3V,Pinus.uncinata,0,96.445,V,656.7811746,2010
LA,3,LA3V,Pinus.uncinata,1,96.445,V,656.7811746,2010
LA,4,LA4NV,Quercus.petraea,1,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Larix.decidua,1,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Fagus.sylvatica,1,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Pinus.uncinata,1,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Pinus.uncinata,1,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Abies.alba,1,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Quercus.petraea,1,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Larix.decidua,1,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Larix.decidua,0,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Abies.alba,1,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Pinus.uncinata,0,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Abies.alba,1,43.2675,NV,656.7811746,2010
LA,4,LA4NV,Pinus.uncinata,1,43.2675,NV,656.7811746,2010
